0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Franz Sagmeister is a German bobsledder who competed from 1997 to 2005.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Crispendorf is a municipality in the district Saale-Orla-Kreis, in Thuringia, Germany.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	The United Left was a political party in Argentina.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Callie and George make a big decision.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Dalbergia eremicola is a species of legume in the Fabaceae family.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Bendigo South East College is a secondary school in Bendigo, Victoria, Australia.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	İsyan Erdogan is an Australian soccer player who plays for Hume City in the National Premier Leagues.
1	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Edward Joseph Snowden is an American computer specialist, a former Central Intelligence Agency employee, former National Security Agency contractor.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Radio Caribbean International is a radio station located in Castries, Saint Lucia.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Champions Online is a free-to-play superhero-themed massively multiplayer online role-playing game by former City of Heroes/Villains developer Cryptic Studios based on the Champions license.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Clark Duke is an American actor known for his roles in the films Kick-Ass, Sex Drive, Hot Tub Time Machine, and A Thousand Words, as well as playing Dale Kettlewell in the TV series Greek and Clark Gr
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Mentolat is an ice-filled 6 km wide caldera in the central portion of Magdalena Island, Aisén Province, Chilean Patagonia.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	John Hagy Davis was an American author who wrote several books on the mafia.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	The North Stradbroke Island Historical Museum is a museum founded in 1987 to present the history of North Stradbroke Island.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Das kleine Hofkonzert is a musical comedy in three acts "from the world of Carl Spitzweg", music by Edmund Nick, libretto by Paul Verhoeven and Toni Impekoven.
0	In sometimes testy exchanges with George Stephanopoulos , the host of “ This Week ,” Assange found himself on the defensive in trying to explain Ecuador ’s human rights record and to counter accusations that WikiLeaks was manipulating Snowden	Brandon Cagle is a former member of the musical group Whitechapel.
1	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Edward Joseph Snowden is an American computer specialist, a former Central Intelligence Agency employee, former National Security Agency contractor.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Abacus Federal Savings Bank is a Chinese American bank in the United States founded in December 1984 by a group of business leaders from the Chinese community in New York City.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Corallus ruschenbergerii is a non-venomous boa species found in lower Central America and northern South America.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Schloßvippach is a municipality in the Sömmerda district of Thuringia, Germany.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Battle of Metal is a metal festival held annually in Geiselwind, Germany since 2006.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Cristulosia is a genus of moths in the family Arctiidae.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Cary Ann Hearst is a folk/roots-rock musical artist from South Carolina, USA.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Pasiecznik is a village in the administrative district of Gmina Lubomierz, within Lwówek Śląski County, Lower Silesian Voivodeship, in south-western Poland.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Edmund Freeman was one of the founders of Sandwich, Massachusetts and an Assistant Governor of Plymouth Colony under Governor William Bradford.
1	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	The National Broadcasting Company is an American commercial broadcast television and radio network.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Umberto Colombo was an Italian track and field athlete who competed at the 1900 Summer Olympics in Paris, France.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	The Black Pine is an American Alternative Rock band from Los Angeles, California.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	The Hours and Times is a 1991 drama film written and directed by Christopher Münch.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	The Valea Goblii River is a tributary of the Mureş River in Transylvania, Romania.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Andrea Sperling is an American independent film producer based in Los Angeles.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	18610 Arthurdent is a small main belt asteroid, discovered by Felix Hormuth of Starkenburg Observatory on February 7, 1998.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	Harry Scott was a professional ice hockey player who played 110 games in various professional and amateur leagues, including the National Hockey Association.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H	A Melon for Ecstasy is a 1971 novel written by John Fortune and John Wells.
1	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	Eric Himpton Holder, Jr. is the 82nd Attorney General of the United States, in office since 2009.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	The July Revolt of 1927 was a major riot starting on 15 July 1927 in the Austrian capital Vienna.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	The Host is a science fiction/romance novel by Stephenie Meyer.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	The Smăciniș River is a tributary to the Bâsca Chiojdului River in Romania.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	Lambya is a Bantu language of Tanzania and Malawi.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	Stitch London is a knitting group in London, England, who meet weekly in various venues across central London to knit in public.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	James Morrow is a fiction author.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	Lessons Learned" is a song co-written and recorded by American country music artist Tracy Lawrence.
0	Snowden ’s father told NBC News this week that in a letter to Attorney General Eric H . Holder Jr	Dame Louise Agnetha Lake-Tack, GCMG DStJ is the current and 3rd Governor-General of Antigua and Barbuda.
1	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	The United States of America, commonly referred to as the United States, America or simply the States, is a federal republic consisting of 50 states and a federal district.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	Cabassous is a genus of armadillo in the Dasypodidae family.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	Trinity High School is a private, coeducational Roman Catholic high school of the Roman Catholic Diocese of Harrisburg, located in Camp Hill, Pennsylvania, west of Harrisburg.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	Copister is a village in Yell. It is a former centre for haaf fishing, and has a shingle beach.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	John Norbert Deck was a Canadian philosopher.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	Pussy willow is a name given to many of the smaller species of the genus Salix when their furry catkins are young in early spring.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	The soundtrack to the Queen of the Damned film was Jonathan Davis' first musical output outside of Korn.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	The original name of the band Jethro Tull was Jethro Toe.
0	, he said his son might agree to return to the United States to stand trial on espionage charges if certain conditions were met	Billy Beck was an American character actor.
1	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Lonni Snowden is the father of Edward
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Giacomo Adolfi was an Italian painter of the Baroque period, active in and around Bergamo.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The 7th Army Aviation Regiment is an army aviation formation of the Ukrainian Ground Forces.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Mefele is an Afro-Asiatic language spoken in northern Cameroon.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	These are the official results of the men 's 1500 metres event at the 1992 Summer Olympics in Barcelona, Spain.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Bill MacMillan is a British academic and former Vice-Chancellor of the University of East Anglia.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The Blue Note Label Group was formed in late 2006 by major record company EMI.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Saint-Martial-le-Mont is a commune in the Creuse department in central France.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The Oodua Peoples Congress is a militant Yoruba nationalist organization situated in Nigeria.
1	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	WikiLeaks is an international, online, non-profit, journalistic organisation which publishes secret information, news leaks, and classified media from anonymous sources.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	I Gede Sumantara Ady Pratama is the current mayor of Karangasem
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The Speciethaler was the currency of Schleswig-Holstein until 1866.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Frank Carney was an American football coach.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The phrase Stasi 2.0 is the catchphrase of a civil rights campaign in Germany.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Copticostola is a genus of moth in the family Gelechiidae.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Natasha Kelley is an American gymnast.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	Teresa Jane Kingham is a Labour Party United Kingdom politician.
0	The father , Lonnie Snowden , who said he had not spoken with his son since April , said that he was “ concerned about those who surround him ,” specifically advisers from WikiLeaks	The Izvorul Alb River is a tributary of the Dorna River in Romania.
1	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	WikiLeaks is an international, online, non-profit, journalistic organisation which publishes secret information, news leaks, and classified media from anonymous sources.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Horizontal navelwort is a fleshy perennial flowering plant in the stonecrop family Crassulaceae native to the eastern Mediterranean region in rocky habitats.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The Yellow-streaked Warbler is a species of leaf warbler.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	In aviation, a spin is an aggravated stall resulting in autorotation about the spin axis wherein the aircraft follows a corkscrew downward path.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Stuart Anthony Robson is a British motorcycle speedway rider.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Carl Theodor Dreyer, commonly known as Carl Th.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The Ultimate Crime Fighter is a TVB modern action series broadcast in October 2007.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Mikhail Kedrov was a Soviet communist politician and secret policeman.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The 1860 National Convention of the Republican Party of the United States, held in Chicago, Illinois at the Wigwam, nominated former Representative Abraham Lincoln of Illinois for President and Senato
1	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The United States of America, commonly referred to as the United States, America or simply the States, is a federal republic consisting of 50 states and a federal district.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Allies is a studio album by English guitarist, composer and improvisor Fred Frith.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Glan Cattle are a traditional cattle breed particularly found in the Rhineland-Palatinate region of Germany.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Agata Morio is a Japanese folk rock singer-songwriter and actor.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	In enzymology, an allyl-alcohol dehydrogenase is an enzyme that catalyzes the chemical reaction++Thus, the two substrates of this enzyme are allyl alcohol and NADP+, whereas its 3 products are acrole
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Seven and the Sun was an American band best known for their 2002 single "Walk with Me".
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Degradation of a peroxisome by macropexophagy.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Asim Siddiqui is Chairman and a founding trustee of The City Circle, a network of young British Muslim professionals established in 1999.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Lincolnville GO Station is a train and bus station in the GO Transit network located in Whitchurch–Stouffville, Ontario in Canada.
1	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Lonni Snowden is the father of Edward
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The Berkshire Eagle is an American daily newspaper published in Pittsfield, Massachusetts, and covering all of Berkshire County, as well as four New York communities near Pittsfield.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	The House of Gristle was a British children 's comedy sketch series for Children 's BBC which ran for nine weeks in the spring of 1994.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Strangeberry was a high technology  startup in the consumer electronics space.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Leonardo Gabriel Pékarnik is an Argentinan Footballer who currently plays for Sportivo Belgrano.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Danielle Spencer is an Australian actress and a singer/songwriter.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Supergirl – Das Mädchen von den Sternen is a 1971 German TV movie directed by Rudolf Thome and written by Max Zihlmann.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Her Best Move is a 2007 film. It tells the story of a 15-year-old soccer prodigy named Sara Davis who has a chance to join the U.
0	“ I think WikiLeaks , if you ’ve looked at past history , their focus isn ’t necessarily the Constitution of the United States ,” Lonnie Snowden said	Balmain is a suburb in the Inner West of Sydney, in the state of New South Wales, Australia.
1	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Julian Paul Assange is an Australian publisher and journalist.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Fo Tan is an area of Sha Tin District, Hong Kong.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Gillian Leigh Anderson is an American actress.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Charles Murray "Charlie" Higson, is an English actor, comedian, author and former singer.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Elysium is a melodic death metal band from Wrocław, Poland, created in Spring 1996 by Maciej Miskiewicz, Michał Maryniak, Marcin Maryniak, Mariusz Bogacz and Tomasz Kochaniec.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	94111 is a postal code in San Francisco, California, USA.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	William Armstrong Fairburn was a noted American author, naval architect, marine engineer, industrial executive, and chemist.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Chełmno is a town in northern Poland near the Vistula river with 20,000 inhabitants and the historical capital of Chełmno Land.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Modomnoc of Ossory was an Irish saint and missionary who was a disciple of St.
1	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	WikiLeaks is an international, online, non-profit, journalistic organisation which publishes secret information, news leaks, and classified media from anonymous sources.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Any process that activates or increases the frequency, rate, or extent of T cell cytokine production.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	00918 is a postal code in Puerto Rico.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	FilGoal.com is an Egyptian sports website, owned and managed by Sarmady, FilGoal 's main scope is football news.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Rollin Raymond Rees was a U.S. Representative from Kansas.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Joey Archer, is a retired American boxer.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Canindeyú is a department in Paraguay.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Jack Cleveland Montgomery was a United States Army officer, a Cherokee Indian, and a recipient of the United States military 's highest decoration—the Medal of Honor—for his actions in World War II.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Eidskog is a municipality in Hedmark county, Norway.
1	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Lonni Snowden is the father of Edward
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Noël Martin, is a prominent Neo-Nazi victim who was attacked by German Neo-Nazis in 1996.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Sulfaphenazole is a sulfonamide antibacterial.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	The 1951 Davis Cup was the 40th edition of the most important tournament between national teams in men 's tennis.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Blue and White" is one of the two official fight songs of Duke University, along with "Fight! Blue Devils, Fight!"The lyrics and music were written by G.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	The Valea Fagilor River is a headwater of the Luncaviţa in Romania
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	The interurban multiple unit are a class of electric multiple unit used by Citytrain in and around South East Queensland Australia.
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	USS Soubarissen (AO-93) was an Escambia-class fleet oiler converted to a water tanker, named for a chief of the "Neutral" Indian Nations which, although a part of the Iroquois confederation, were call
0	Assange said Sunday that he sympathized with the elder Snowden and said that WikiLeaks had contacted Lonnie Snowden ’s lawyer “ to put some of his concerns to rest	Cecil Henry Meares was the chief dog handler and Russian interpreter on the Terra Nova Expedition, the British expedition to Antarctica that took place from 1910 to 1913.
1	SNOWDEN MUST STOP HURTING U	Edward Joseph Snowden is an American computer specialist, a former Central Intelligence Agency employee, former National Security Agency contractor.
0	SNOWDEN MUST STOP HURTING U	Sanya Bay is one of the five major bays in Sanya, Hainan Province, China.
0	SNOWDEN MUST STOP HURTING U	Kingdoms of Sunda refers to the monarchies of the Sundanese region prior to the establishment of Indonesia in 1945 AD.
0	SNOWDEN MUST STOP HURTING U	The All-Asian Intervarsity Debating Championships are an annual debating tournament for teams from universities in Asia.
0	SNOWDEN MUST STOP HURTING U	Gabriel Casaccia Bibolini was a Paraguayan novelist.
0	SNOWDEN MUST STOP HURTING U	Rosemary E. Rodriguez is a commissioner serving on the Election Assistance Commission, previously of the Denver City Council of the City and County of Denver, District 3, Colorado, United States.
0	SNOWDEN MUST STOP HURTING U	Phony Express is the 75th short subject starring American slapstick comedy team the Three Stooges.
0	SNOWDEN MUST STOP HURTING U	John Edward Jaso is an American professional baseball catcher and designated hitter for the Oakland Athletics of Major League Baseball.
0	SNOWDEN MUST STOP HURTING U	Claude Frédéric Bastiat was a French classical liberal theorist, political economist, and member of the French assembly.
1	SNOWDEN MUST STOP HURTING U.S.	The United States of America, commonly referred to as the United States, America or simply the States, is a federal republic consisting of 50 states and a federal district.
0	SNOWDEN MUST STOP HURTING U.S.	John Gould FRS was an English ornithologist and bird artist.
0	SNOWDEN MUST STOP HURTING U.S.	Hartert 's Leaf Warbler is a leaf warbler found only in China.
0	SNOWDEN MUST STOP HURTING U.S.	Have Heart was a straight-edge hardcore band, formed in New Bedford, Massachusetts in 2002.
0	SNOWDEN MUST STOP HURTING U.S.	Oracular literature, also called orphic or prophetic literature, positions the poet as a medium between humanity and another world, sometimes defined as supernatural or non-human.
0	SNOWDEN MUST STOP HURTING U.S.	Helianthus L. is a genus of plants comprising about 52 species in the Asteraceae family, all of which are native to North America.
0	SNOWDEN MUST STOP HURTING U.S.	Carucedo is a village and municipality located in the region of El Bierzo .
0	SNOWDEN MUST STOP HURTING U.S.	Sociology of food is the study of food as it relates to the history, progression, and future development of society.
0	SNOWDEN MUST STOP HURTING U.S.	Reverend Doctor Robert Bruce is often regarded as the first chancellor of the University of Pittsburgh, then called the Western University of Pennsylvania, serving from 1819 to 1835 and again from 183
1	TO STAY IN RUSSIA , PUTIN SAYS	Russia or, also officially known as the Russian Federation, is a country situated in northern Eurasia.
0	TO STAY IN RUSSIA , PUTIN SAYS	Drahnsdorf is a municipality in the district of Dahme-Spreewald in Brandenburg, Germany.
0	TO STAY IN RUSSIA , PUTIN SAYS	Haunetal is a community in Hersfeld-Rotenburg district in eastern Hesse, Germany.
0	TO STAY IN RUSSIA , PUTIN SAYS	Dual specificity testis-specific protein kinase 1 is an enzyme that in humans is encoded by the TESK1 gene.
0	TO STAY IN RUSSIA , PUTIN SAYS	St. Stephen is a Canadian town in Charlotte County, New Brunswick, situated on the east bank of the St.
0	TO STAY IN RUSSIA , PUTIN SAYS	Brian Leftow is the Nolloth Professor of the Philosophy of the Christian Religion at Oriel College, Oxford, succeeding Richard Swinburne, who retired in 2002.
0	TO STAY IN RUSSIA , PUTIN SAYS	The Dassower See is a lake of the delta of Trave bay, northeast of Lübeck on the Baltic Sea.
0	TO STAY IN RUSSIA , PUTIN SAYS	Ebrahima 'Ibou' Sawaneh is a football striker from The Gambia.
0	TO STAY IN RUSSIA , PUTIN SAYS	Jean-Pierrre Wallez is a French violinist and conductor.
1	TO STAY IN RUSSIA , PUTIN SAYS	Vladimir Vladimirovich Putin is a Russian politician who has been the President of Russia since 7 May 2012.
0	TO STAY IN RUSSIA , PUTIN SAYS	Ian Munro is an Australian pianist, composer, writer and music educator.
0	TO STAY IN RUSSIA , PUTIN SAYS	WicketWorldWide.COM is the fifth album by Natas.
0	TO STAY IN RUSSIA , PUTIN SAYS	John O'Gaunt 's Castle was a royal hunting lodge in the West Riding of Yorkshire.
0	TO STAY IN RUSSIA , PUTIN SAYS	Saint-Mamert-du-Gard is a commune in the Gard department in southern France.
0	TO STAY IN RUSSIA , PUTIN SAYS	Droll Role was an American Thoroughbred racehorse.
